user_id,item_id,timestamp,is_click,is_purchase,gender,age,city,device_type,user_level,item_cate,price,brand,dayofweek,hour,holiday,weather,temp_c,trending_kw,prev_clicks,shop_id
100224,902544,2024-06-05 15:15:00,0,0,F,39,苏州,pad,1,家居,314.28,联想,2,15,0,晴,21.7,限时折扣,1,10498
100871,902734,2024-06-04 09:07:00,0,0,M,46,上海,mobile,3,家用电器,34.52,小米,1,9,0,雨,25.7,,2,10240
100418,905119,2024-06-27 22:13:00,0,0,M,47,西安,pc,1,食品饮料,229.49,海尔,3,22,1,多云,30.7,,3,10184
100659,901236,2024-06-09 22:57:00,0,0,M,35,南京,mobile,2,数码配件,266.94,小米,6,22,0,多云,19.8,,1,10763
100371,903684,2024-06-11 16:28:00,1,0,F,38,重庆,mobile,0,数码配件,333.85,华为,1,16,0,雨,32.1,限时折扣,3,10120
100257,907774,2024-06-02 00:57:00,0,0,M,35,南京,pc,1,家居,440.29,优衣库,6,0,0,晴,29.9,618大促,0,10563
100922,900549,2024-06-24 02:22:00,0,0,F,35,上海,mobile,1,运动,253.69,安踏,0,2,1,阴,16.5,,1,10794
100786,902153,2024-06-12 17:32:00,0,0,F,34,深圳,pad,5,美妆个护,492.83,海尔,2,17,0,阴,22.9,黑五,3,10430
100487,902613,2024-06-14 22:41:00,0,0,F,29,深圳,mobile,0,家居,86.17,优衣库,4,22,0,多云,27.8,,1,10073
100884,905923,2024-06-12 09:49:00,1,0,M,18,重庆,mobile,1,母婴,580.41,联想,2,9,0,阴,27.2,返校季,2,10960
100074,900905,2024-06-14 19:17:00,0,0,U,25,杭州,pad,5,家居,142.42,格力,4,19,0,阴,20.2,新品热卖,3,10079
100204,905370,2024-06-30 19:05:00,0,0,M,32,苏州,pad,3,母婴,183.36,优衣库,6,19,0,阴,29.3,黑五,1,10654
100140,906817,2024-06-22 05:37:00,0,0,U,39,成都,pc,4,家居,174.53,美的,5,5,0,晴,28.4,返校季,1,10064
100744,909794,2024-06-22 01:55:00,0,0,F,32,深圳,mobile,2,数码配件,310.48,美的,5,1,0,雨,21.1,新品热卖,1,10312
100284,909566,2024-06-06 17:02:00,0,0,M,22,深圳,pc,1,母婴,320.67,优衣库,3,17,0,晴,25.5,,1,10542
100961,901152,2024-06-20 17:28:00,0,0,U,47,南京,pad,4,食品饮料,550.61,李宁,3,17,0,阴,23.8,返校季,1,10003
100933,909813,2024-06-26 06:41:00,1,0,F,37,西安,pad,3,数码配件,53.31,苹果,2,6,0,晴,25.7,,2,10884
100405,907680,2024-06-30 00:18:00,0,0,U,32,南京,mobile,4,家用电器,674.77,李宁,6,0,0,阴,30.6,限时折扣,4,10875
100947,904536,2024-06-24 13:58:00,0,0,U,40,深圳,pc,2,美妆个护,200.53,李宁,0,13,0,多云,35.9,,1,10268
100704,902808,2024-06-16 14:22:00,0,0,M,40,苏州,mobile,0,家居,183.49,美的,6,14,0,多云,26.3,,4,10377
100241,905122,2024-06-05 02:12:00,1,0,F,31,南京,mobile,1,运动,397.33,格力,2,2,0,雨,20.8,,3,10000
100280,906883,2024-06-12 03:29:00,1,0,M,36,西安,mobile,3,食品饮料,209.86,苹果,2,3,0,雨,18.0,618大促,4,10769
100946,901630,2024-06-30 09:21:00,0,0,F,24,苏州,pc,2,运动,144.23,李宁,6,9,0,雨,16.8,新品热卖,3,10420
100678,908325,2024-06-24 09:14:00,1,0,U,28,苏州,pc,1,母婴,164.36,小米,0,9,0,雨,26.5,黑五,3,10918
100972,905298,2024-06-09 17:37:00,0,0,U,21,苏州,pc,0,家用电器,188.52,苹果,6,17,0,晴,14.3,返校季,2,10413
100148,903642,2024-06-01 15:18:00,0,0,U,39,西安,pc,1,家用电器,149.11,李宁,5,15,0,多云,29.4,,2,10307
100927,904931,2024-06-06 20:57:00,0,0,F,39,北京,pad,5,家居,201.52,美的,3,20,0,雨,26.6,返校季,5,10626
100253,906776,2024-06-05 00:50:00,0,0,F,27,苏州,pc,0,家居,248.91,格力,2,0,0,多云,22.1,新品热卖,0,10233
100656,901610,2024-06-25 14:51:00,1,0,F,45,成都,pad,2,母婴,24.35,海尔,1,14,0,雨,20.3,,1,10106
100474,907394,2024-06-22 10:57:00,0,0,U,46,南京,mobile,2,食品饮料,372.36,联想,5,10,0,雨,33.1,,2,10037
100462,900338,2024-06-28 08:13:00,0,0,M,20,西安,pc,3,食品饮料,636.98,安踏,4,8,0,晴,33.8,,2,10860
100149,906350,2024-06-25 19:04:00,0,0,M,25,深圳,pc,3,家用电器,280.54,联想,1,19,0,阴,23.1,618大促,2,10277
100231,908615,2024-06-28 01:09:00,0,0,F,27,成都,pad,1,服饰鞋包,358.19,华为,4,1,0,阴,31.6,618大促,3,10370
100014,902576,2024-06-24 01:13:00,0,0,U,27,杭州,pad,4,服饰鞋包,218.06,小米,0,1,0,多云,23.8,,5,10524
100662,904217,2024-06-27 19:18:00,0,0,M,45,杭州,mobile,0,书籍,323.09,李宁,3,19,0,晴,28.7,返校季,0,10817
100907,908363,2024-06-25 04:40:00,0,0,U,40,南京,pc,1,母婴,281.33,优衣库,1,4,0,多云,26.0,618大促,1,10406
100092,904190,2024-06-03 12:03:00,1,0,F,32,苏州,pad,0,数码配件,207.01,优衣库,0,12,0,多云,24.4,返校季,4,10823
100840,903010,2024-06-23 07:22:00,0,0,U,20,成都,pad,4,家居,97.85,联想,6,7,0,多云,34.1,618大促,1,10001
100785,901141,2024-06-13 23:38:00,0,0,M,21,苏州,pad,2,家居,348.11,小米,3,23,0,阴,32.8,,4,10494
100521,909997,2024-06-29 18:37:00,0,0,F,38,苏州,pc,2,家居,59.68,联想,5,18,0,晴,29.5,返校季,1,10824
100623,908721,2024-06-09 19:38:00,0,0,U,41,成都,mobile,2,母婴,342.39,苹果,6,19,0,多云,27.8,限时折扣,2,10430
100818,901196,2024-06-18 13:29:00,0,0,F,29,苏州,pad,4,家居,190.27,联想,1,13,1,晴,18.7,,3,10194
100084,902918,2024-06-30 08:43:00,0,0,U,47,苏州,mobile,5,数码配件,71.22,格力,6,8,0,晴,25.3,,3,10340
100798,909753,2024-06-23 06:48:00,1,0,M,31,北京,pad,2,家居,156.24,海尔,6,6,0,多云,27.4,黑五,4,10028
100534,904486,2024-06-28 20:46:00,0,0,M,19,上海,mobile,0,服饰鞋包,378.53,美的,4,20,0,多云,25.3,,4,10451
100242,908391,2024-06-19 05:25:00,0,0,M,33,成都,mobile,1,汽车用品,342.26,华为,2,5,0,雨,33.6,返校季,4,10268
100237,908715,2024-06-12 13:58:00,1,0,F,40,苏州,pc,0,数码配件,20.0,联想,2,13,0,雨,26.8,,3,10685
100545,903402,2024-06-02 01:50:00,1,0,F,29,上海,pad,5,数码配件,469.71,美的,6,1,0,多云,33.3,,0,10713
100236,904087,2024-06-09 15:06:00,0,0,M,47,重庆,pc,4,数码配件,415.4,海尔,6,15,0,晴,25.2,新品热卖,1,10130
100414,906642,2024-06-12 13:59:00,0,0,M,47,上海,pad,1,汽车用品,403.19,格力,2,13,0,晴,31.8,,2,10670
100343,907730,2024-06-14 13:12:00,0,0,U,39,重庆,pad,3,家用电器,136.4,小米,4,13,0,多云,28.3,返校季,1,10231
100056,909644,2024-06-22 13:27:00,0,0,U,47,苏州,mobile,5,家居,434.78,苹果,5,13,0,阴,29.0,黑五,6,10788
100433,902844,2024-06-30 21:36:00,0,0,M,22,重庆,pad,1,服饰鞋包,58.58,格力,6,21,0,雨,26.9,,3,10673
100480,902322,2024-06-27 04:45:00,0,0,F,41,杭州,pc,5,家居,452.39,联想,3,4,0,雨,24.8,618大促,1,10908
100382,908225,2024-06-05 01:13:00,1,0,U,45,广州,pc,2,美妆个护,304.88,优衣库,2,1,0,晴,19.3,春节特卖,2,10090
100970,902397,2024-06-26 08:23:00,0,0,U,41,西安,mobile,2,数码配件,392.07,美的,2,8,0,雨,23.0,,1,10979
100336,908100,2024-06-25 03:27:00,0,0,M,27,广州,pad,5,母婴,489.89,华为,1,3,0,晴,24.3,618大促,3,10614
100647,909391,2024-06-29 20:10:00,0,0,U,23,西安,mobile,1,运动,431.57,李宁,5,20,0,晴,29.5,,3,10620
100891,909578,2024-06-12 05:38:00,0,1,U,36,上海,pad,1,家居,25.23,小米,2,5,0,阴,31.4,618大促,0,10917
100426,906792,2024-06-03 16:24:00,0,0,U,24,南京,pc,3,服饰鞋包,295.78,海尔,0,16,1,雨,34.2,春节特卖,1,10861
100436,901945,2024-06-06 06:42:00,1,0,U,38,杭州,mobile,1,美妆个护,228.34,美的,3,6,0,阴,23.9,限时折扣,1,10311
100753,903197,2024-06-22 21:01:00,0,0,M,23,北京,mobile,3,家用电器,449.35,格力,5,21,0,晴,26.3,,3,10361
100642,902022,2024-06-10 18:05:00,0,0,U,31,深圳,mobile,1,美妆个护,403.13,优衣库,0,18,0,阴,27.1,限时折扣,0,10159
100350,909623,2024-06-29 08:30:00,0,0,M,43,西安,pad,4,书籍,219.87,海尔,5,8,0,雨,26.4,黑五,1,10467
100837,907884,2024-06-03 16:59:00,0,0,M,46,成都,pc,1,家居,421.32,海尔,0,16,0,阴,32.1,,4,10209
100964,906325,2024-06-05 03:21:00,1,0,U,43,深圳,pc,2,家用电器,359.11,美的,2,3,1,晴,24.5,618大促,0,10829
100206,901909,2024-06-21 01:18:00,0,0,F,23,广州,pc,5,家居,500.85,小米,4,1,0,阴,30.3,黑五,1,10532
100045,901903,2024-06-05 19:35:00,0,0,M,32,成都,pad,2,母婴,314.44,优衣库,2,19,0,多云,26.6,,1,10100
100448,906052,2024-06-17 21:24:00,0,0,M,38,杭州,mobile,5,汽车用品,281.3,美的,0,21,0,阴,24.5,新品热卖,1,10419
100119,901327,2024-06-20 23:46:00,0,0,M,22,上海,mobile,0,家居,105.78,苹果,3,23,0,阴,35.3,618大促,3,10828
100167,900843,2024-06-06 09:06:00,0,0,M,26,成都,pad,1,母婴,411.29,李宁,3,9,0,多云,25.6,,0,10925
100830,909103,2024-06-29 12:01:00,0,0,U,39,广州,pc,2,服饰鞋包,20.0,小米,5,12,0,晴,25.1,,1,10015
100616,907856,2024-06-21 12:15:00,0,0,M,46,杭州,mobile,3,家居,430.06,华为,4,12,0,雨,28.7,黑五,1,10129
100671,903167,2024-06-29 18:29:00,0,0,U,34,南京,mobile,4,母婴,205.72,格力,5,18,0,多云,24.6,,1,10300
100552,900559,2024-06-01 09:44:00,1,0,U,26,北京,pad,2,家用电器,354.43,海尔,5,9,0,阴,31.8,春节特卖,0,10106
100498,901195,2024-06-29 16:40:00,0,1,U,38,深圳,pad,3,美妆个护,176.16,苹果,5,16,0,多云,24.1,,2,10973
100062,909635,2024-06-01 23:40:00,0,0,M,28,上海,pc,2,运动,381.17,安踏,5,23,1,多云,26.6,,3,10664
100922,901824,2024-06-17 04:54:00,1,0,M,34,北京,pad,3,汽车用品,442.52,海尔,0,4,0,晴,33.9,黑五,4,10680
100550,903795,2024-06-22 21:04:00,1,0,M,44,上海,pc,4,运动,438.21,安踏,5,21,0,多云,19.8,限时折扣,4,10716
100313,902218,2024-06-16 04:51:00,1,0,M,30,重庆,mobile,1,数码配件,148.51,安踏,6,4,0,晴,30.0,春节特卖,3,10012
100415,905428,2024-06-18 00:40:00,1,0,F,44,重庆,pc,4,书籍,182.53,华为,1,0,0,多云,25.1,,0,10330
100811,909167,2024-06-24 20:00:00,1,0,U,25,深圳,pad,0,母婴,180.46,海尔,0,20,0,雨,27.5,春节特卖,0,10171
100444,909606,2024-06-12 16:07:00,1,0,M,28,杭州,pc,2,书籍,294.13,华为,2,16,0,多云,23.2,新品热卖,2,10878
100428,905432,2024-06-02 18:39:00,0,0,U,30,南京,mobile,3,服饰鞋包,132.23,安踏,6,18,0,多云,20.5,,1,10540
100717,904939,2024-06-25 19:16:00,0,0,M,22,上海,mobile,1,汽车用品,308.54,格力,1,19,0,阴,27.9,,2,10738
100375,901603,2024-06-09 22:30:00,1,0,U,25,深圳,pad,0,食品饮料,20.0,苹果,6,22,0,晴,28.8,返校季,3,10861
100756,904235,2024-06-03 11:06:00,1,0,F,37,上海,pc,3,汽车用品,361.4,小米,0,11,0,多云,23.1,春节特卖,1,10059
100837,909237,2024-06-14 00:11:00,1,0,M,43,杭州,pc,4,家用电器,247.42,安踏,4,0,0,多云,23.8,春节特卖,1,10816
100178,903808,2024-06-28 04:51:00,0,0,M,36,上海,pad,4,家用电器,212.45,苹果,4,4,0,雨,22.4,,1,10819
100730,908128,2024-06-18 02:11:00,0,0,F,20,苏州,pad,5,数码配件,435.72,苹果,1,2,0,晴,22.9,黑五,2,10741
100174,902338,2024-06-01 11:48:00,0,0,U,43,深圳,pc,0,家居,349.47,海尔,5,11,0,多云,27.5,,1,10604
100620,907438,2024-06-02 11:08:00,0,0,U,39,北京,pad,1,美妆个护,331.2,优衣库,6,11,0,雨,26.1,,0,10401
100262,905468,2024-06-13 06:55:00,0,0,F,30,南京,pc,5,母婴,127.14,联想,3,6,0,晴,20.3,,2,10023
100389,908311,2024-06-29 15:40:00,0,0,M,44,成都,mobile,4,书籍,79.28,小米,5,15,0,晴,32.3,黑五,1,10367
100803,905056,2024-06-07 23:47:00,0,0,U,22,西安,mobile,5,书籍,419.34,李宁,4,23,0,晴,27.7,618大促,0,10441
100827,909520,2024-06-06 22:34:00,0,0,M,47,苏州,pc,2,美妆个护,313.93,苹果,3,22,0,晴,26.5,,0,10778
100924,900199,2024-06-06 16:36:00,1,0,F,39,重庆,pc,0,母婴,119.04,华为,3,16,0,多云,24.6,限时折扣,0,10040
100048,909319,2024-06-26 06:29:00,0,0,F,23,重庆,mobile,2,数码配件,435.54,安踏,2,6,0,雨,28.6,春节特卖,4,10451
100897,908789,2024-06-10 21:11:00,0,0,U,21,杭州,pad,5,数码配件,474.0,美的,0,21,0,雨,15.3,,0,10349
100232,902442,2024-06-26 08:19:00,0,0,M,19,深圳,mobile,4,数码配件,179.43,美的,2,8,1,多云,24.0,新品热卖,3,10202
100753,900902,2024-06-22 00:54:00,0,0,M,44,成都,pc,0,家用电器,252.16,美的,5,0,0,阴,15.4,,1,10954
100767,900048,2024-06-02 04:33:00,0,0,F,33,广州,mobile,5,服饰鞋包,432.66,优衣库,6,4,0,多云,22.5,返校季,2,10270
100639,906738,2024-06-09 18:14:00,0,0,F,26,西安,pc,1,汽车用品,481.82,李宁,6,18,0,晴,27.8,春节特卖,3,10086
100636,901209,2024-06-16 16:25:00,0,0,U,30,重庆,mobile,1,母婴,62.01,海尔,6,16,0,阴,28.4,,0,10330
100244,905348,2024-06-09 01:52:00,0,0,U,23,上海,pad,0,服饰鞋包,255.87,华为,6,1,0,晴,30.1,,1,10907
100573,900090,2024-06-27 13:30:00,0,0,U,43,西安,pad,0,家居,494.47,苹果,3,13,0,多云,25.1,,3,10943
100406,902519,2024-06-10 03:39:00,0,0,M,35,深圳,pc,1,数码配件,209.36,安踏,0,3,1,阴,16.5,,1,10212
100331,906453,2024-06-15 07:39:00,1,0,M,29,西安,pc,3,数码配件,399.11,华为,5,7,0,阴,25.5,返校季,2,10054
100127,908314,2024-06-12 05:37:00,0,0,F,38,广州,mobile,1,数码配件,460.55,格力,2,5,0,多云,27.3,春节特卖,1,10789
100980,905652,2024-06-16 08:33:00,0,0,F,31,成都,mobile,2,运动,293.16,小米,6,8,0,阴,22.9,新品热卖,4,10611
100367,901920,2024-06-21 11:00:00,1,0,M,21,西安,pc,1,食品饮料,379.95,优衣库,4,11,0,雨,21.0,,4,10939
100881,906260,2024-06-15 07:57:00,1,0,M,45,北京,mobile,1,母婴,105.11,华为,5,7,0,晴,23.6,限时折扣,3,10884
100860,907385,2024-06-27 21:10:00,1,0,M,34,深圳,mobile,2,母婴,249.12,海尔,3,21,0,晴,36.2,,2,10670
100670,909652,2024-06-18 21:01:00,0,0,M,44,广州,pad,4,母婴,301.45,美的,1,21,0,雨,37.2,限时折扣,0,10391
100854,908054,2024-06-08 05:55:00,0,0,U,27,苏州,pc,0,书籍,174.64,格力,5,5,0,多云,28.9,,1,10443
100475,903428,2024-07-01 02:24:00,0,0,U,29,广州,pc,0,书籍,222.29,海尔,0,2,0,晴,28.8,返校季,3,10643
100979,902135,2024-06-09 10:01:00,1,0,M,35,西安,pc,4,汽车用品,346.88,李宁,6,10,0,雨,26.5,,2,10200
100000,906657,2024-06-15 19:32:00,0,0,U,21,深圳,mobile,4,数码配件,71.93,安踏,5,19,0,晴,30.1,,1,10906
100378,901914,2024-06-15 14:47:00,0,0,F,26,南京,pc,4,家用电器,486.29,格力,5,14,0,雨,13.9,,5,10908
100388,902348,2024-06-15 21:12:00,0,0,F,18,深圳,pc,2,母婴,281.89,优衣库,5,21,0,阴,25.0,,1,10856
100831,907158,2024-06-05 22:49:00,0,0,M,41,重庆,mobile,1,书籍,214.22,苹果,2,22,0,雨,22.3,618大促,6,10251
100255,908245,2024-06-27 13:49:00,1,0,U,36,广州,pc,5,美妆个护,247.17,联想,3,13,0,晴,23.1,黑五,1,10001
100662,908726,2024-06-03 00:00:00,0,0,F,37,重庆,mobile,1,数码配件,179.09,格力,0,0,0,晴,26.8,新品热卖,1,10872
100126,907111,2024-06-08 21:47:00,0,0,F,39,成都,mobile,3,服饰鞋包,220.54,优衣库,5,21,0,雨,29.4,返校季,5,10878
100392,908482,2024-06-26 11:08:00,0,0,M,39,西安,mobile,0,书籍,562.48,小米,2,11,0,晴,24.0,,1,10187
100242,907075,2024-06-24 01:12:00,0,0,M,28,深圳,pc,2,家用电器,185.97,海尔,0,1,0,阴,20.0,限时折扣,2,10886
100778,903801,2024-06-05 01:05:00,0,1,M,33,广州,pad,1,书籍,432.18,苹果,2,1,1,雨,37.1,,2,10125
100821,906171,2024-06-10 21:48:00,1,0,M,39,北京,mobile,4,书籍,259.82,李宁,0,21,0,晴,23.5,限时折扣,1,10030
100220,903078,2024-06-25 13:26:00,0,0,U,30,北京,pc,3,家用电器,308.05,格力,1,13,0,多云,30.5,618大促,2,10370
100988,908865,2024-06-14 01:59:00,0,0,M,46,南京,pc,1,数码配件,120.36,苹果,4,1,0,多云,27.3,新品热卖,1,10811
100993,902188,2024-06-11 15:34:00,0,0,F,39,苏州,pad,3,食品饮料,92.99,小米,1,15,1,多云,24.2,,1,10710
100139,901509,2024-06-11 14:29:00,0,0,U,35,深圳,pad,2,母婴,20.0,小米,1,14,0,多云,22.3,返校季,3,10406
100283,909644,2024-06-27 07:40:00,0,0,U,43,成都,pad,5,家用电器,417.08,格力,3,7,0,晴,20.2,返校季,2,10698
100571,901253,2024-06-12 09:33:00,0,0,F,19,西安,pad,3,食品饮料,572.0,华为,2,9,0,晴,16.3,,0,10084
100469,900179,2024-06-26 00:43:00,0,0,M,44,北京,pad,4,运动,305.88,美的,2,0,1,雨,29.1,春节特卖,2,10211
100599,903160,2024-06-24 15:41:00,0,0,F,40,西安,pc,0,汽车用品,380.12,小米,0,15,0,晴,29.4,,4,10710
100204,903998,2024-06-17 13:25:00,0,0,F,35,广州,pc,0,食品饮料,389.16,李宁,0,13,0,阴,25.2,春节特卖,3,10373
100107,906334,2024-06-10 00:27:00,0,1,M,23,南京,mobile,3,汽车用品,136.74,海尔,0,0,0,雨,23.5,新品热卖,0,10761
100470,901930,2024-06-29 14:23:00,0,0,U,25,重庆,mobile,5,数码配件,213.66,优衣库,5,14,1,晴,33.3,,3,10079
100582,906605,2024-06-28 00:51:00,0,0,U,39,深圳,mobile,4,家用电器,183.33,联想,4,0,0,晴,29.0,春节特卖,1,10353
100215,904277,2024-06-19 18:10:00,0,0,U,23,上海,pad,0,家居,101.35,李宁,2,18,0,雨,29.0,限时折扣,0,10196
100970,907995,2024-06-21 03:25:00,0,0,M,46,南京,mobile,2,汽车用品,192.3,苹果,4,3,0,雨,12.9,,2,10305
100567,905606,2024-06-09 16:44:00,0,0,U,28,南京,pc,0,运动,168.24,小米,6,16,0,晴,22.6,返校季,2,10117
100412,901418,2024-06-18 00:32:00,0,0,U,46,广州,pc,1,运动,254.52,优衣库,1,0,0,晴,19.9,,1,10767
100857,908538,2024-06-03 06:37:00,0,0,U,27,深圳,pad,0,美妆个护,432.76,海尔,0,6,0,阴,25.3,返校季,2,10262
100584,903633,2024-06-15 14:23:00,1,0,F,27,深圳,pad,4,汽车用品,266.25,安踏,5,14,0,阴,24.2,,2,10472
100112,901396,2024-06-06 23:17:00,0,0,M,43,南京,pad,3,数码配件,306.64,苹果,3,23,0,晴,27.1,,0,10544
100283,909110,2024-06-29 18:07:00,0,0,U,40,苏州,pad,5,数码配件,452.76,海尔,5,18,1,多云,20.7,新品热卖,2,10840
100953,905455,2024-06-20 15:41:00,0,0,M,27,北京,mobile,2,服饰鞋包,304.35,联想,3,15,0,多云,29.6,春节特卖,2,10227
100492,902702,2024-06-06 20:33:00,0,0,M,32,广州,pc,4,数码配件,40.02,小米,3,20,0,多云,21.7,,1,10490
100013,903931,2024-06-07 14:34:00,1,0,M,24,杭州,pc,3,数码配件,327.65,优衣库,4,14,0,晴,24.2,618大促,1,10644
100215,903874,2024-06-19 00:04:00,1,0,F,27,深圳,pad,4,服饰鞋包,393.45,美的,2,0,0,晴,31.1,,2,10012
100581,905236,2024-06-30 00:20:00,1,1,U,37,南京,pad,4,运动,80.97,美的,6,0,0,阴,28.9,限时折扣,3,10947
100579,902446,2024-06-01 12:50:00,1,0,F,21,北京,mobile,3,母婴,436.66,李宁,5,12,0,阴,24.1,春节特卖,3,10168
100859,906000,2024-06-09 00:04:00,0,0,M,23,西安,pad,1,书籍,555.23,李宁,6,0,0,雨,18.0,,1,10709
100954,907089,2024-06-10 05:10:00,0,0,M,40,杭州,pad,0,母婴,197.33,苹果,0,5,1,晴,21.2,春节特卖,2,10569
100261,906362,2024-06-06 10:09:00,1,0,F,41,西安,pc,5,美妆个护,215.78,联想,3,10,0,晴,17.9,新品热卖,2,10624
100200,902098,2024-06-23 20:19:00,0,0,U,44,西安,pad,2,家用电器,468.25,李宁,6,20,0,多云,32.2,618大促,2,10920
100220,901262,2024-06-05 15:20:00,0,0,M,20,上海,pad,2,数码配件,267.75,苹果,2,15,0,雨,25.0,,5,10534
100314,900982,2024-06-03 08:13:00,1,0,F,32,西安,mobile,3,食品饮料,60.44,安踏,0,8,1,阴,24.6,黑五,4,10652
100395,905434,2024-06-23 03:42:00,0,0,U,31,西安,mobile,0,家用电器,437.17,小米,6,3,0,雨,26.3,,1,10198
100306,909476,2024-06-07 12:31:00,0,1,M,30,杭州,mobile,4,汽车用品,283.62,优衣库,4,12,0,雨,22.5,返校季,1,10264
100006,901842,2024-06-07 08:50:00,0,0,F,25,成都,pad,1,书籍,211.75,优衣库,4,8,0,多云,20.3,限时折扣,3,10733
100930,905486,2024-06-17 03:06:00,0,0,U,26,成都,pad,5,家用电器,445.35,格力,0,3,0,雨,24.3,,2,10698
100686,907457,2024-06-06 00:41:00,0,0,F,24,重庆,pc,1,汽车用品,416.0,格力,3,0,0,晴,37.0,,2,10770
100592,908690,2024-06-09 17:53:00,0,0,F,40,成都,pc,4,数码配件,312.47,格力,6,17,1,阴,36.6,春节特卖,2,10182
100404,904416,2024-06-02 07:08:00,1,0,M,19,南京,pad,0,数码配件,411.49,格力,6,7,0,阴,26.3,,3,10656
100396,901556,2024-06-14 09:50:00,0,0,U,28,北京,mobile,4,运动,382.2,格力,4,9,0,雨,29.6,限时折扣,2,10688
100884,901280,2024-06-24 01:46:00,0,0,F,38,南京,pc,4,运动,163.62,安踏,0,1,0,雨,22.1,春节特卖,3,10767
100564,907255,2024-06-19 12:10:00,0,0,F,23,上海,pc,3,运动,350.23,格力,2,12,0,雨,37.6,返校季,1,10906
100835,905576,2024-06-22 16:58:00,0,0,U,27,成都,pc,5,美妆个护,191.36,美的,5,16,0,晴,19.4,限时折扣,2,10302
100580,907477,2024-07-01 07:55:00,0,0,F,22,杭州,pad,3,数码配件,382.05,美的,0,7,0,多云,16.6,春节特卖,1,10508
100333,909831,2024-06-20 07:03:00,0,0,F,28,北京,pad,0,美妆个护,200.18,华为,3,7,0,晴,22.6,,1,10591
100747,909864,2024-06-11 23:47:00,1,0,F,41,苏州,pc,3,食品饮料,145.39,安踏,1,23,0,阴,29.4,春节特卖,2,10948
100144,906342,2024-06-15 12:21:00,0,0,U,26,北京,mobile,0,服饰鞋包,292.04,海尔,5,12,0,阴,22.9,新品热卖,2,10081
100194,900866,2024-06-12 10:56:00,0,0,F,34,成都,mobile,2,汽车用品,168.93,格力,2,10,0,阴,26.2,春节特卖,0,10084
100882,908477,2024-06-20 19:03:00,1,0,M,37,杭州,mobile,3,运动,20.0,优衣库,3,19,0,雨,26.4,,0,10393
100174,909835,2024-06-14 06:26:00,0,0,F,28,重庆,pc,5,家居,495.49,苹果,4,6,0,晴,26.4,,0,10684
100722,903886,2024-06-28 18:16:00,0,0,M,42,西安,mobile,0,运动,332.94,苹果,4,18,0,多云,24.3,,3,10529
100059,905544,2024-06-12 16:12:00,0,0,M,25,广州,pad,2,数码配件,39.9,小米,2,16,0,晴,19.1,,3,10144
100871,905230,2024-06-16 22:16:00,0,0,F,18,上海,mobile,4,书籍,423.05,美的,6,22,0,多云,30.0,限时折扣,2,10577
100070,908757,2024-06-02 06:51:00,0,0,F,38,西安,pc,1,汽车用品,400.5,苹果,6,6,0,雨,34.9,新品热卖,2,10187
100082,908914,2024-06-15 04:39:00,1,0,M,45,上海,mobile,5,书籍,20.0,华为,5,4,0,阴,24.8,,2,10204
100139,901113,2024-06-02 00:28:00,0,0,U,18,北京,pad,0,汽车用品,320.95,华为,6,0,0,阴,28.2,春节特卖,0,10207
100444,902458,2024-06-02 22:41:00,0,0,F,34,重庆,pad,2,书籍,305.11,苹果,6,22,0,晴,25.5,新品热卖,1,10971
100246,903835,2024-06-07 05:49:00,0,0,M,26,西安,pc,4,服饰鞋包,185.65,李宁,4,5,0,阴,22.0,黑五,4,10253
100882,904950,2024-06-13 04:45:00,0,0,M,28,杭州,mobile,0,母婴,337.46,优衣库,3,4,1,晴,27.5,返校季,2,10782
100951,908297,2024-06-14 07:18:00,0,0,U,42,苏州,mobile,5,家用电器,533.7,格力,4,7,1,多云,34.1,,1,10609
100390,908103,2024-06-15 05:15:00,0,0,M,30,广州,mobile,3,家居,139.51,苹果,5,5,0,阴,28.7,春节特卖,2,10884
100098,909344,2024-06-15 11:35:00,0,0,U,45,西安,pad,0,汽车用品,197.42,海尔,5,11,0,阴,37.8,,1,10855
100753,905380,2024-06-12 21:21:00,0,0,F,33,深圳,pad,2,食品饮料,219.6,美的,2,21,0,阴,28.9,春节特卖,3,10535
100442,907197,2024-06-18 11:30:00,0,0,M,46,西安,pc,4,家居,283.89,联想,1,11,0,多云,23.9,春节特卖,1,10849
100976,904705,2024-06-23 05:47:00,0,0,M,28,南京,mobile,0,美妆个护,217.31,美的,6,5,0,晴,28.4,,2,10541
100567,900640,2024-06-01 22:46:00,0,0,U,20,上海,pc,5,美妆个护,187.13,格力,5,22,1,多云,27.9,,1,10659
100409,901207,2024-06-12 01:11:00,1,0,U,43,上海,mobile,0,服饰鞋包,379.87,华为,2,1,0,晴,28.4,618大促,0,10869
100331,900189,2024-06-16 17:09:00,0,0,M,36,杭州,mobile,3,运动,194.01,海尔,6,17,0,多云,17.2,618大促,1,10797
100254,904140,2024-06-07 14:49:00,1,0,F,40,重庆,mobile,1,食品饮料,171.4,格力,4,14,0,雨,30.8,春节特卖,1,10833
100420,907373,2024-06-28 01:26:00,0,0,M,20,上海,pc,5,母婴,55.16,安踏,4,1,1,晴,31.5,,7,10219
100760,901054,2024-06-16 15:55:00,0,0,M,28,成都,pad,4,运动,441.59,小米,6,15,0,雨,19.0,返校季,3,10503
100250,907453,2024-06-07 11:22:00,1,0,F,36,深圳,pad,3,家居,249.59,格力,4,11,0,多云,32.4,新品热卖,0,10592
